global_index,file_name,chunk_index,MBSTOI,STOI (L),STOI (R),ESTOI (L),ESTOI (R),PESQ (L),PESQ (R),PESQ-NB (L),PESQ-NB (R),SegSNR (L),SegSNR (R),fwSegSNR (L),fwSegSNR (R),SI-SDR (L),SI-SDR (R),SDR (L),SDR (R),ISR (L),ISR (R),SAR (L),SAR (R),HASPI (L),HASPI (R)
6143,D3_S1_M01,3,0.3347076642214459,0.5658622686867252,0.5686733010632286,0.19866599501449933,0.19704130832837682,1.0568665266036987,1.0452131032943726,1.9712110757827759,1.79790461063385,-8.60800860329094,-8.081829270688367,6.2174218880599375,6.028925597521659,-13.234356288084692,-14.886838398359455,-8.12797100552896,-6.414600628076542,-0.5314401298960504,-0.2556261193786865,-6.422331710994995,-6.2980318304008645,,
6144,D3_S1_M01,4,0.4925994278914035,0.7226535040737193,0.7045666935786353,0.2953896659171508,0.2701568883782262,1.1235888004302979,1.0979697704315186,2.2255427837371826,2.0845887660980225,-7.445662768753189,-6.952080899355035,7.69545036889434,7.299035232667198,-10.245517093726162,-9.229874632273386,-4.538381897202403,-3.5350611956700244,1.366623925348339,1.5074351146001117,-4.681886238396865,-3.5607142159050986,,
6145,D3_S1_M01,5,0.6394386736309133,0.7664285597755461,0.7693097818086402,0.5504340243948423,0.562838603780377,1.1250848770141602,1.141653299331665,1.9171236753463745,1.9088314771652222,-5.2874373929334615,-5.127935218849301,6.528185024400231,6.622770317017677,-6.655665765663024,-7.744534412765245,-1.340443652975971,-0.6260872722033535,0.0230306308555546,0.2635159048491643,4.217711318212342,4.784338853039753,0.9977920769560377,0.8244885252318271
6146,D3_S1_M01,6,0.6001408836822983,0.7367413498240538,0.7504496780687098,0.5611487938387867,0.5766401157773012,1.1157833337783813,1.173503041267395,1.808341145515442,1.9193079471588135,-4.1354121009694325,-3.903146701018022,5.014621507602367,5.0406827936206176,-4.8113584639549,-4.656487836757915,-0.4604948655498626,0.607286804430637,0.9980072972498497,1.3202670098666294,4.477428406187023,6.617498972034969,0.9984454497394677,0.7874351860690174
6147,D3_S1_M01,7,0.34038849532094223,0.6453619132651292,0.6434667148636997,0.13908539774166986,0.14223558519153745,1.141404390335083,1.1495513916015625,2.035193920135498,1.7890856266021729,-6.950960314977677,-6.4863660335447255,7.4384900199815736,7.456229653354897,-12.848020492649026,-14.291088680412766,-5.7642836808961135,-4.675041091650233,0.3141786331470422,0.08838877970764747,-5.641240598543776,-5.249866363629813,,
6148,D3_S1_M01,8,0.08523088927062625,0.5732697148651869,0.5770364181623321,0.08766668745199281,0.09135524657126906,1.057618498802185,1.0596296787261963,1.5381144285202026,1.7285213470458984,-8.98873226623687,-8.793870889955267,7.571063630229084,7.2782139061479345,-15.672338314791961,-17.378799191335013,-11.676643893809802,-9.91523587883394,0.4663567124793428,-1.0458822020386198,-10.778066975407343,-8.880558272346077,,
6149,D3_S1_M01,9,0.7407975035007169,0.8389262248235083,0.8381235448127662,0.643799775162205,0.6525297299017485,1.410611629486084,1.4153203964233398,2.2893528938293457,2.2846455574035645,-4.099965738980134,-3.7147598727365705,8.193629475918302,7.572279078979589,-6.376646743571541,-7.7585725105300485,-0.8789123119195391,-0.5477181624390198,-0.059473367035045195,0.04680446397002539,6.5135643479156204,6.6799234579776225,0.9116402582755685,0.9048213728785623
6150,D3_S1_M01,10,0.6590997718108517,0.764998192079779,0.7609175557694303,0.5326498312984187,0.5265727514173673,1.194935917854309,1.1995142698287964,2.050999641418457,2.0386998653411865,-6.026250085859527,-5.610613614956682,6.045816494886168,5.197542900440792,-7.930046895150868,-8.575036506912433,-1.9677422767383226,-1.1320664570658219,-0.6980303230155287,-0.2613479518554674,4.327909901278584,5.073157195863103,0.9975537184061851,0.8856476368650708
6151,D3_S1_M01,11,0.7037369934243396,0.7669191691283762,0.7724076501928339,0.4724334677450633,0.4847965932103021,1.1853383779525757,1.139919400215149,1.8717972040176392,1.8727314472198486,-6.091332603671908,-5.9139529088724725,6.265944258620738,5.1980094794278955,-8.043278714151205,-9.194054282317701,-2.555756184146637,-1.8443332587035992,-0.9341376881390367,-0.6412348500387093,3.386720908856431,3.8464950985359927,,
6152,D3_S1_M01,12,0.7695151353472065,0.843515914356861,0.8453099648080291,0.6404791441454165,0.6453658933375139,1.2814979553222656,1.2554035186767578,2.1495654582977295,2.17014217376709,-4.678098139377953,-4.31713181095041,6.507498042152764,5.659785522144414,-4.039884503226236,-4.062480395804995,-0.3356815878271851,0.380445775999803,0.6890322797965832,1.146731689292884,6.692115804593218,7.344357656478997,0.988201088169898,0.9861394841510827
6153,D3_S1_M01,13,0.6981640851861849,0.7969016427972874,0.7982270043061231,0.5678613824875954,0.5556246959507366,1.174643635749817,1.1549931764602661,1.8514347076416016,1.800252079963684,-5.941574067390332,-5.615074563073942,5.123236476356546,3.814671176531932,-8.743066412354832,-11.370969340394455,-2.407003645717571,-1.8926247875590871,-1.0823228544356418,-0.9869442103827788,4.02010314321214,4.389861411088864,0.9901862445804105,0.7634709236184415
6154,D3_S1_M01,14,0.7318221815518892,0.8262083152518919,0.8300446149543026,0.5430792541650087,0.5678242407815047,1.1556024551391602,1.164386510848999,2.058913469314575,2.0439555644989014,-6.7974221554926055,-6.662033608316796,7.028938620895691,6.480782852545561,-7.800854755233415,-10.596346575167164,-2.94114218706586,-2.304761886813137,-0.6933552469651559,-0.7599306173391106,1.973786580985764,2.237386473255226,,0.9999848675467427
6155,D3_S1_M02,1,0.6888050640386228,0.7594992710854581,0.7604026079155995,0.507219947379731,0.5100291391034065,1.090510606765747,1.0917730331420898,1.9057700634002686,1.863521933555603,-4.58136669461852,-4.481267686981108,5.085093755299849,5.0955369395762125,-2.9120330740952904,-2.836539917955157,-0.46916863792167335,-0.32432942965863365,2.732918277449486,2.889754546323821,2.323920204546808,2.29947999399412,0.9749199572747906,0.9837841564181877
6156,D3_S1_M02,2,0.1842642657984851,0.389009622723019,0.4053480458431333,0.08028203607280637,0.07844299826214605,1.0484259128570557,1.0569775104522705,2.084503173828125,2.0182907581329346,-9.115242672287604,-8.932825146749922,4.109170988066166,4.254522441574431,-14.248412195068962,-13.358737479553612,-10.877630312167405,-9.31918912484342,1.3362017140928395,1.3374307691814438,-10.250203079499446,-9.013723687689868,,
6157,D3_S1_M02,3,0.6238464795602662,0.68798405922444,0.6889221393019502,0.4336773144719894,0.43059398828922274,1.1249724626541138,1.1347908973693848,2.074045181274414,2.052172899246216,-5.329675638275811,-5.347230689028958,5.463798552607972,5.347135226945852,-2.827444943286563,-3.4791615400611087,-1.214012718948541,-1.477616392930675,2.156802241665841,1.593398944497177,2.429439597597576,2.454529143776514,0.9993597374229215,0.9998862571411306
6158,D3_S1_M02,4,0.6668339581194666,0.7866937745012273,0.78655356657154,0.4557295533277476,0.4562782424014006,1.1244970560073853,1.1120870113372803,1.8615649938583374,1.8892121315002441,-3.9183548133472987,-4.552115747771473,4.217844321349712,4.126687941402545,-2.9998975867799933,-3.6490232473805757,0.37921617932175183,-0.4913553927998775,3.5488780521413514,2.265746021892122,1.6086374448069298,2.3746714464922416,0.9982201667142381,0.9994225981665377
6159,D3_S1_M02,5,0.753400946870922,0.849371450427626,0.8479672642227328,0.6305629808704916,0.6318405557273185,1.2241291999816895,1.2261062860488892,1.974900722503662,1.998827576637268,-4.912166870149327,-5.452448605831837,5.895973678372597,6.276974422208918,-6.684327739833065,-7.676888818976559,-0.44347424591883317,-1.491006709663456,1.200118577846587,0.17374106427751757,2.05422633030334,2.62612995675069,0.899517262763767,0.9959847997095596
6160,D3_S1_M02,6,0.6924563621898339,0.8002260609687435,0.8002998513341272,0.6048569380410941,0.6003776911154297,1.1718471050262451,1.170823335647583,1.9993582963943481,1.99381685256958,-3.6168456977212298,-4.480375370948524,5.622898173475623,5.915426898848711,-3.4244854213314424,-5.669448696252752,0.734370147270693,-0.9606110681024902,2.5112678294856883,0.5245620863453684,3.4584111391593773,4.150200153940494,0.9939600830158968,0.9996286649250088
6161,D3_S1_M02,7,0.6390049501197792,0.7373988121068129,0.736618591350568,0.4189756317597958,0.41817223395771547,1.0732496976852417,1.0738314390182495,1.654644250869751,1.7092688083648682,-3.9353031883889553,-4.489555044120312,4.933666824226972,5.351758791143846,-5.273046282736866,-5.898812055647673,-0.3862136556916641,-1.1288810177024853,2.6206291129184427,1.77767720967291,0.014509274349157593,0.5222011867608145,0.9964925600327355,0.986714962634153
6162,D3_S1_M03,1,-0.016955582000519873,0.3987416138210408,0.39458802263852066,0.012647144243886275,0.017344774382333093,1.0668383836746216,1.0536547899246216,1.8053886890411377,1.7186793088912964,-9.15364336664511,-9.146617759598952,4.010540411136953,5.056667193661598,-15.774687903788609,-15.297461809689679,-12.605985201611132,-12.790128053893387,-0.002186973869109993,0.13848158793001905,-10.944502834746867,-10.905729451619862,,
6163,D3_S1_M03,2,0.5212142257951775,0.6333075771914908,0.6338787163346266,0.3835008470811106,0.38325795657871675,1.0922348499298096,1.0920158624649048,1.6803969144821167,1.664023518562317,-6.338371153354002,-6.12642340803901,4.577955377570706,4.548069647017296,-8.99058456130242,-8.721452927926707,-3.8191405956101,-3.6152971086974546,-0.04909398842456527,0.2954874556273196,-1.1975097823177168,-1.394033609232013,0.9999344723389606,0.9977025848319357
6164,D3_S1_M03,3,0.14137865426183438,0.4576499254121629,0.4602174935078255,0.10879809905869349,0.10891328658986658,1.0652018785476685,1.0539283752441406,2.253570079803467,1.948325514793396,-9.975480566221032,-9.943648529951142,4.810584879309754,2.3130132366627025,-16.541837416837378,-15.303926881378473,-17.643370194709398,-17.157967215796585,-4.510131199485752,-3.3790388670690903,-11.304408955501577,-11.347075854561364,,
6165,D3_S1_M03,4,0.40079806674926505,0.4871776856179973,0.49225973336826906,0.17463948971697524,0.1850653516282978,1.125306487083435,1.1170940399169922,1.6841696500778198,1.691781997680664,-5.565657599898718,-6.025084206825293,4.652034186041497,4.631978187558211,-1.6913105741146928,-2.3971260392743736,-3.151411588409205,-3.9261807148710077,1.5750883616656934,0.0018591243300498709,1.7378089634564045,2.0708694866443036,0.9999860669080748,
6166,D3_S1_M03,5,0.6578982824015573,0.7504063711518745,0.751244321560664,0.4634605749775399,0.46055959126301693,1.1323319673538208,1.127152681350708,1.819359302520752,1.8486593961715698,-5.651121340083999,-5.9479939445588,5.4456118217300675,5.437935156114546,-2.991644601144885,-3.430763709620031,-2.17847386478839,-2.5196753600686916,1.5045503841533354,0.6026151958310745,2.0788034421683115,2.5982175940239225,0.9997828179668027,0.9992483058072649
6167,D3_S1_M03,6,0.7949169435197958,0.8476524166584596,0.8470292163233241,0.574807818304562,0.5728045103964873,1.2734099626541138,1.2596323490142822,2.257399082183838,2.253107786178589,-6.139722009783894,-6.210180727980197,4.889903499585871,4.944792787272966,-2.340147254264819,-2.1062341039123083,-2.0860898161195487,-2.233471619795614,-0.4261721528063209,-0.6811550140522433,6.001262758832255,6.410265316435083,0.9998931234937168,0.9999529545552325
6168,D3_S1_M03,7,0.6399411984036275,0.7251464840833265,0.7228995183428871,0.4421155603903707,0.4456403055663994,1.2816250324249268,1.2912412881851196,2.031252145767212,2.0469181537628174,-4.746156782847822,-5.23465334534778,5.206752043138315,5.35355314055638,-0.007531478270340611,-0.8564338555082389,-0.7676487436166702,-1.7405384314308354,1.2089440005493393,-0.2260846447861773,6.463873514338305,7.110726794604448,0.9958652433667216,0.9970590592644847
6169,D3_S1_M03,8,0.7582554123411555,0.8192440335736937,0.8255698086902795,0.5639981184441205,0.5597473806227952,1.2351199388504028,1.2412865161895752,2.163585662841797,2.2022926807403564,-6.5164618981902125,-6.830527106542736,4.272728847983709,3.93416543349658,-2.3931079410750558,-2.9973790122544957,-1.223808185880235,-1.9044440687990605,1.6461992207093785,0.3517597046137393,3.4578135591371217,4.264765267258667,0.9999103283344313,0.9999586394961091
6170,D3_S1_M03,9,0.347533821918229,0.4845984529543532,0.5074528057759199,0.22302042146085768,0.24591312570264,1.1069741249084473,1.072563648223877,1.6453146934509277,1.2194957733154297,-8.009702977032433,-8.106635767936613,1.4995491282392388,0.9388104651106101,-7.126628169645592,-6.2220437096982515,-8.190041613054797,-7.811346579080764,-0.42173293352631264,-1.338326273441661,-3.667177677260571,-2.302013678294205,,
6171,D3_S1_M03,10,0.2721583655144902,0.4386658636441535,0.42983400789384346,0.1908701273732438,0.1768166172423749,1.091570496559143,1.0948442220687866,1.9381264448165894,1.868859052658081,-8.663396053459097,-8.714154285190054,2.99531762863776,1.6439304682735818,-8.23400020553371,-7.333731563988967,-8.143332700313401,-7.873541603949484,-0.18167601208650608,-0.6054852390708059,-4.328997580659967,-3.3974360277782,,
6172,D3_S1_M03,11,0.057915965555980865,0.1313937854344692,0.12472306005029027,-0.012501658310914597,-0.020786637764315982,1.1011818647384644,1.056476354598999,1.3693221807479858,0.6380001902580261,-9.95423087606748,-10.0,3.074821828644804,3.7958753356727652,-13.129193600169028,-13.471886774035124,-14.471983062731749,-15.732763901951255,-0.5474805906743933,-0.5227507275863448,-10.369708418015813,-11.255011403835626,,
6173,D3_S1_M04,1,0.6737138153257256,0.7537330747371144,0.7558934955930088,0.5410636246745082,0.5336485191879641,1.092628836631775,1.1225816011428833,1.8591015338897705,1.8049389123916626,-6.040771501761035,-5.005797466266736,4.214563897499319,4.636874991106252,-5.856606334941674,-4.339256170398178,-2.5050792250150957,-0.9287817794211592,0.8388464542733426,1.729927040532696,0.7583611408324054,2.2359084288965727,0.9998969148456353,0.999981530586688
6174,D3_S1_M04,2,0.6501616807748117,0.7359340181008698,0.7432561655260597,0.4671658877376472,0.4742725874591363,1.1697827577590942,1.167768120765686,2.1548004150390625,2.1057488918304443,-6.718556386163637,-6.545144382837626,6.955039566781634,7.4329178591859115,-8.894064642843357,-11.38969007334657,-2.8932863412624847,-2.8727164471359017,-0.6562567396624603,-1.0054990820560206,1.4249050189794774,1.3203437885777625,0.9691861298159908,0.9999290105328352
6175,D3_S1_M04,3,0.4655216887894495,0.6169884424615989,0.623979426769131,0.3378426256189816,0.34714938793261046,1.0425792932510376,1.0463109016418457,1.4531229734420776,1.4254951477050781,-5.813219293505938,-4.629606279910979,3.6260385608853767,4.132872290621841,-7.773627368093543,-5.970922306222003,-4.628037455660337,-3.277077925205928,1.4947314303642598,2.688694416705844,-3.0899432788310035,-2.106910414626865,0.9999858482432946,
6176,D3_S1_M04,4,0.4929255864084951,0.5238440039283243,0.5447956977828398,0.3228757777466377,0.3312650021106223,1.0651328563690186,1.0658621788024902,1.5305559635162354,1.5243686437606812,-6.048604341446582,-5.808822842253794,4.84227396190066,5.011897259261302,-13.131828867138381,-13.931604198501491,-5.163839689716825,-4.724125829344972,-2.1817412397549103,-2.095708363115639,-0.6553402997986844,-0.30347302300956386,0.9999422040712477,
6177,D3_S1_M04,5,0.4525100457574954,0.6300487456694503,0.6354586960324352,0.18710116184994965,0.19938176286296327,1.1502002477645874,1.1521706581115723,1.9851369857788086,1.9739412069320679,-8.991644670625762,-8.855520858744624,7.088810845609989,6.817561782784617,-23.190009594014537,-18.61279580642219,-8.490871327563745,-8.087595219976027,-3.8494118085306543,-2.7622424739749785,-4.168467352413201,-4.935097097916988,,
6178,D3_S1_M04,6,0.6309925336331228,0.728602725784597,0.7249749690846974,0.4429267343866181,0.43993354822207414,1.0714952945709229,1.071338415145874,1.473514199256897,1.443935751914978,-5.526227030302157,-5.201853114086761,2.8523009906453467,3.208232963603195,-10.81716299047278,-10.964760797100606,-2.9090232731162846,-2.620863210492356,-0.789409809326806,-0.8905620655147041,0.8333846197257884,1.7219746616224563,0.5642596533916768,0.8610622057984336
6179,D3_S1_M04,7,0.5733840069087155,0.6803635025460192,0.6878601140170039,0.4517957693703411,0.4440799415826162,1.0656623840332031,1.0746467113494873,1.4542415142059326,1.5246479511260986,-6.460185232917446,-5.9756392612039715,4.636635010964887,4.645810753198418,-11.741128588409433,-9.589197259832277,-5.149380986983659,-4.308057945693367,0.5298990214711232,1.200635458168954,-4.878821540718646,-3.843222687096397,,
6180,D3_S1_M04,8,0.4630540124868011,0.6286372010840627,0.6224874879674418,0.20886407677005986,0.2046295451280408,1.055572748184204,1.0765058994293213,1.6310694217681885,1.6476829051971436,-9.440024541185451,-9.463532344122463,5.918649070492823,5.993166399270387,-11.0200781630922,-12.69913321099744,-11.238411513155423,-11.64567030879741,-1.8751933525546787,-1.5840201114039227,-6.569524465988739,-7.749204146697995,,
6181,D3_S1_M05,1,0.4577260525915366,0.6674052484497804,0.6699728753379882,0.23396339727685267,0.23092263017922413,1.0539605617523193,1.049500823020935,1.7795182466506958,1.778735637664795,-8.488402722052527,-8.655227668218929,4.103203338889925,4.120417455495701,-9.498068633241694,-10.439014724998612,-8.101638430149077,-8.812236154055784,2.3242767306823326,1.4293972822098788,-6.597956499278106,-6.998580729440331,0.9425573667817301,
6182,D3_S1_M05,2,,1e-05,1e-05,1e-05,1e-05,1.1094807386398315,1.1078293323516846,1.8398375511169434,1.5224411487579346,-9.666839955842901,-9.859359927115507,6.420981439337647,6.880727917406333,-14.38047149390216,-16.337608573868856,-14.493075249746838,-16.518727313620452,-0.6860650118536302,-2.307502648488752,-10.88970988110711,-11.968083733827354,,
6183,D3_S1_M05,3,0.5907292975779811,0.6560232148991516,0.6558149050276592,0.41254068276405825,0.4174712879482418,1.0919950008392334,1.0963950157165527,1.8818072080612183,1.856810212135315,-6.102147531323779,-5.853382465954802,5.000574836067064,5.198789151502725,-2.272676749406723,-2.0500186176860127,-2.237947477194464,-1.844890231177387,1.4949461847687746,1.8198757335323719,2.4594802594612775,2.6667636976377866,0.9941636270031026,0.997275783018911
6184,D3_S1_M05,4,0.32338497817505474,0.49488867617744065,0.5168578433810191,0.02842978346121322,0.04907921222921547,1.073505163192749,1.0776333808898926,1.7371982336044312,1.7250332832336426,-9.046084458306234,-9.06384502056718,4.940077689922466,5.063233909929608,-13.733665736102692,-13.210723522677657,-7.705398642410134,-8.594556371517278,0.2056175511487968,-0.11338192028517526,-7.252138649736802,-7.183512745133733,,
6185,D3_S1_M05,5,0.6312221389564312,0.6659727443939172,0.6685655591481342,0.20162439653610778,0.20635645058784416,1.0587098598480225,1.0624233484268188,1.5022767782211304,1.599029541015625,-7.867903785617755,-7.677919444399171,5.668477432571614,5.695481477588288,-8.48900555139158,-7.322967036427755,-5.999204681527786,-5.74699939456819,3.8110589884351342,4.299068301506283,-5.95351655328447,-5.151878150792413,,0.9999761540605655
6186,D3_S1_M05,6,0.4759777371694636,0.5765421941892231,0.5690964914520537,0.2743493336306665,0.2781029364769127,1.126314401626587,1.1319166421890259,1.8588114976882935,1.8810213804244995,-7.397441589434669,-7.245005227866591,4.5565677967359015,4.58925358158967,-2.228948180878331,-1.7207605215014334,-3.468734705410579,-2.9090049517395578,2.548777640709081,2.4632703445295636,0.45704762221917206,1.2485131610432598,0.9995215481107281,0.999510186472308
6187,D3_S1_M05,7,0.256951123465894,0.42150285474200866,0.49046118123439114,0.026475743103380314,0.05266404994598556,1.0407211780548096,1.0353682041168213,1.1933739185333252,1.2394814491271973,-9.063738344780507,-9.250994607131828,3.8100167080553744,2.9287214022175085,-9.480469528575183,-8.644352167625456,-10.768957667312122,-10.231712273202405,2.5456426965971515,1.7698792157401813,-7.8343209501418425,-6.806210795177325,,
6188,D3_S1_M06,1,0.4181557554841475,0.5702561169116913,0.5749962876308533,0.26998287006417737,0.27046879764839854,1.030001163482666,1.0322057008743286,1.2883034944534302,1.3261321783065796,-6.545784987580297,-6.883223577198627,1.9651641908071102,2.317810545785252,-4.154059996650423,-4.661816369116801,-4.536732350834156,-5.384194857972728,2.3680072379014314,1.1433339042674642,-1.321451787134638,-1.4141305740697652,0.851299371193392,0.9993412977375732
6189,D3_S1_M06,2,0.4399932287575721,0.5735078728168077,0.5683841836816836,0.29953890690039736,0.28298771173398884,1.0352684259414673,1.0355620384216309,1.2184771299362183,1.218566656112671,-6.662280897774045,-7.039837720004016,2.7876340038416423,2.6683610623528917,-3.7720977378697427,-4.966671181001493,-3.6271378260873117,-4.613725860421722,4.012211474097163,1.696513601640566,-1.4589130973504716,-1.4251847500286279,0.9349352128181674,0.9624296231289484
6190,D3_S1_M06,3,0.4431396963813028,0.5229727774977063,0.5277890355285155,0.2945722720470017,0.2922125670310897,1.0536651611328125,1.0551278591156006,1.5478869676589966,1.491937518119812,-6.616952107543548,-6.833864414966315,4.76741919688213,4.693551671848689,-3.715087146906202,-4.159074232691421,-5.039397862347412,-5.390934646598073,3.213114403550383,0.7046931587276452,-1.7899157426052095,-0.8467576012860547,0.7952571403874358,0.9999872512285296
6191,D3_S1_M06,4,0.37024226854612713,0.5667957418007751,0.5657150089666448,0.2747086639845672,0.2725176201587219,1.0331614017486572,1.032240629196167,1.2764301300048828,1.2611210346221924,-7.351237353571579,-7.788986168440531,3.3528932193597467,3.5614504997477874,-6.724440189839285,-8.002310536808974,-5.9278745808015,-6.865026275938161,1.9287104034782736,0.018199438660269535,-3.4945759926452533,-3.444512737435887,0.9700143335367613,0.9672122986261863
6192,D3_S1_M06,5,0.46802588482978075,0.5984297745103857,0.6169251971795401,0.2559352204939272,0.2751333244750867,1.0446584224700928,1.064113974571228,1.7308868169784546,1.6957728862762451,-5.94230447761605,-6.377183119204028,3.2188896931239666,4.148114479815904,-2.2593106839006243,-3.837848923529308,-3.007109704037012,-4.162897976539614,3.557749154984383,1.6925070943218947,0.16049269904727337,-0.4193398152064651,0.9499005353939823,
6193,D3_S1_M06,6,0.37752250244126384,0.5990928493830485,0.6046979119554391,0.2721725637791741,0.2811832010393466,1.0603383779525757,1.0687639713287354,1.3802188634872437,1.4093382358551025,-7.3606003295512075,-7.29048397840145,3.693232478910514,3.867599786101792,-7.161871214663801,-6.905162224053312,-5.648635586203358,-5.763268922920055,3.6673834091416118,2.0265603714637015,-4.678513108837668,-3.5834907055153655,0.9405696361559686,0.9999861006929279
6194,D3_S1_M06,7,0.09133991266462028,0.5510718683208471,0.5746773146339683,0.03354414674784739,0.04274970303797794,1.1349080801010132,1.1758110523223877,2.2762978076934814,2.130479335784912,-9.725089567584389,-9.79891779864494,4.248364579638104,4.9167444166346375,-10.554684363232365,-9.400848346673495,-12.86912727001432,-12.607083009297002,1.1081842988437394,0.5944365106556277,-8.927279111616178,-8.001279801363046,,
6195,D3_S1_M06,8,0.6352464054619893,0.7746587448384769,0.7771213666744272,0.42253958541350045,0.4076985120831882,1.068233609199524,1.068955421447754,1.9456441402435303,1.9036548137664795,-5.455511720131697,-5.5436372585697065,4.394588722821356,5.082185777008305,-1.295593361683265,-1.5239455977016216,-1.4275592045238261,-1.868007841317552,4.108772082317624,2.631213390298071,1.5149761571979925,2.1450166184427095,0.9513394695238134,0.9977636388568087
