global_index,file_name,chunk_index,MBSTOI,STOI (L),STOI (R),ESTOI (L),ESTOI (R),PESQ (L),PESQ (R),PESQ-NB (L),PESQ-NB (R),SegSNR (L),SegSNR (R),fwSegSNR (L),fwSegSNR (R),SI-SDR (L),SI-SDR (R),SDR (L),SDR (R),ISR (L),ISR (R),SAR (L),SAR (R),HASPI (L),HASPI (R)
20,D1_S1_M01,12,0.4847875772449143,0.6038030495287622,0.6138613186900993,0.39573095789365287,0.39932814364922486,1.1711760759353638,1.1695964336395264,1.817616581916809,1.818854570388794,-0.5499603363098414,-0.45497277032359795,6.1569492978053155,6.487153716323995,-28.38258541369499,-34.597132146250374,-0.09028587709045467,-0.031842258514692585,-0.06379116651284102,-0.006226458499989627,0.05300415068581252,-0.4038719565272988,0.9392228008879907,0.9451107993082868
21,D1_S1_M01,13,0.4567678315072954,0.5739428481528405,0.5727757468906194,0.3665908176900793,0.3705117161387204,1.1308506727218628,1.1231331825256348,1.6486748456954956,1.6586742401123047,-0.5100991031275316,-0.5199471026731473,5.371699514150013,6.007127717126209,-35.862010867766,-36.620475470429476,-0.07842140928922334,-0.07545690256408218,-0.04159792496744434,-0.03710279375680094,-1.7352667624255282,-2.4541856857114404,0.809879354076807,0.8482652367292988
22,D1_S1_M01,14,0.3753738692611689,0.473428403841234,0.4733687429773893,0.33059241450847493,0.3318139897997561,1.206336498260498,1.2141567468643188,2.0687856674194336,2.0788722038269043,-0.6585805062393476,-0.6354976345261841,7.010195524443207,7.001512494088956,-26.821567422096653,-28.014229191714,-0.12617332238143128,-0.114291344972196,-0.07712063315694717,-0.06612899868431504,-2.9337979166543082,-3.4220424019824227,0.7379156096812662,0.7287493449491861
23,D1_S1_M02,1,0.5283318400593147,0.6114214655446583,0.6116087412164296,0.4755619028756492,0.47826060498751544,1.2249833345413208,1.233534336090088,2.208322525024414,2.179203987121582,-0.16465481938210028,-0.09868782700528521,7.300072212437007,7.36297245022802,-60.82055930756505,-30.20031758516248,-0.045964825266352066,-0.042054172881181184,-0.024944653624791632,-0.03227336327312984,0.8609080894905695,1.1814496257532219,0.8646106924887246,0.7933431315549249
24,D1_S1_M02,2,0.3223445963565658,0.3928397963707198,0.38887856635381196,0.18171880146637456,0.17341288983015343,1.1818428039550781,1.169003963470459,2.1275057792663574,2.0381433963775635,-0.9235027669634776,-0.3178468313294014,8.500117835423953,8.523072771138871,-23.82942613660619,-21.057235658050118,-0.2702998824005441,-0.12882916190941932,-0.13613441517484764,-0.08952155961736516,-6.962249908202979,-6.557913723428557,0.3406426929421841,0.30713525371346334
25,D1_S1_M02,3,0.46017097888168784,0.5106037666518657,0.5164611177549365,0.36609065026433596,0.36947921081411284,1.313814640045166,1.3049721717834473,2.266953229904175,2.2557311058044434,-0.3714375440475564,-0.1850206257707655,7.444619197863779,7.482607589233909,-20.018043437478205,-20.606798052871905,-0.16136814603056848,-0.09070530061885398,-0.13108730049568024,-0.07746447453358607,-0.1396486400707122,0.1556613109606655,0.8385907926911884,0.6349271205465978
26,D1_S1_M02,4,0.4599931274000962,0.6077207608696672,0.6099818297609547,0.40327756766773215,0.40713515806482214,1.1680209636688232,1.159217119216919,1.783990740776062,1.7808990478515625,-0.17003856152322186,-0.2040370335540626,5.580719090426816,6.165444483215609,-19.347994868959855,-22.144876923228498,0.04938282042037399,0.01997129255236551,0.09228706682981505,0.06070327400780792,-3.0435228041201685,-3.4093329537302655,0.8188279265490652,0.8411215760807593
27,D1_S1_M02,5,0.4218350237210608,0.5143612209422604,0.5158007864806133,0.3464184732500217,0.34758359173846637,1.2277299165725708,1.2345161437988281,2.0295138359069824,2.0448601245880127,-0.825832818253545,-0.6425158101494093,6.544756595549944,6.632526623067284,-32.41058488617731,-31.633599007772723,-0.10815795199488833,-0.08661329358967712,-0.04857660851640407,-0.04228211179470607,-4.728675173426947,-4.596650972531967,0.9409601058132084,0.9270356555436169
28,D1_S1_M02,6,0.5118717130992798,0.6104931392750482,0.6108943895011072,0.4129251508906671,0.41385243172755803,1.2032743692398071,1.2123994827270508,1.9082458019256592,1.9211533069610596,-0.4716614502270259,-0.3529428890378904,6.132843712333677,6.251326977221902,-35.59736707518635,-34.9078191687298,-0.07900673433090628,-0.061577541506136216,-0.03408076036453301,-0.028230646607896804,-4.295608413984285,-4.388871595433802,0.7243489233261948,0.6315831468116421
29,D1_S1_M02,7,0.4790977460376084,0.5499487595621406,0.5539404707725087,0.4046550858581335,0.40778013301138255,1.178144931793213,1.1731970310211182,1.7809526920318604,1.7872666120529175,-0.05630441571765976,-0.034208872674702184,6.573976058180505,6.638423168707815,-28.67088190568769,-33.6842541744976,-0.024928219747940777,-0.028403008069857676,0.018424930397471895,0.0037722194009200774,-3.2834191640366583,-3.3357441262036582,0.6825582225971877,0.6675833457770783
30,D1_S1_M03,1,0.27025096080431454,0.3836826266204817,0.3816727081214099,0.3138692709549233,0.3134150586685094,1.3882434368133545,1.189349889755249,2.1392462253570557,2.0507075786590576,-0.6032332973469237,-0.041131066964226894,8.04517714667854,8.34280652633237,-20.052622200144263,-33.78688214089442,-0.4384245221966485,-0.01608875592356291,-0.2553712701062093,0.008968880195051656,-5.538426742892431,-6.152739180786329,0.17329620385847588,0.01801890539608848
31,D1_S1_M03,2,0.5304650505199325,0.5806985117827625,0.5802086716985204,0.44097114461506803,0.4404181108106583,1.2632824182510376,1.263082504272461,2.2184879779815674,2.1960649490356445,-0.3442786279753274,-0.2138951280402639,7.895628094047225,7.93483700388985,-26.629507194645377,-28.959887363276767,-0.1034287330078808,-0.058529970019071405,-0.0742870562746209,-0.042669871178350534,-0.23058924760730323,0.04496926390335318,0.8350011614261751,0.6432541639179442
32,D1_S1_M03,3,0.31093589913162856,0.45118461406117594,0.45499060173440015,0.21147436703930794,0.21648444496389488,1.4245682954788208,1.4048573970794678,2.1080734729766846,2.1951403617858887,-0.2927670457516741,-0.7209217662821442,9.959477179282837,9.28826736776942,-30.126012364239408,-35.140299598409165,-0.11790595020240016,-0.2286902669310109,0.04032651247469554,0.013041412827461539,-10.582418849529605,-9.949872844348958,0.763771165264821,0.9547440030527319
33,D1_S1_M03,4,0.4666023684424874,0.5300024855900155,0.5394134936975032,0.3489764411843722,0.36219698550007823,1.3166285753250122,1.2984648942947388,1.9948832988739014,2.0048911571502686,-0.4315513250339007,-0.33242186391167816,7.177508983912124,7.254387387997903,-28.44482906569551,-28.669310528073307,-0.14113544295910213,-0.11011295031525174,-0.08696052714471542,-0.06916026436464982,-1.5078275427293986,-1.6044272709630616,0.46892495360002623,0.406859667914076
34,D1_S1_M03,5,0.4163320714776252,0.5763289926426074,0.5805353987299856,0.3499655353557918,0.3548783697304644,1.2427524328231812,1.2287671566009521,1.918905258178711,1.9692567586898804,-0.8008071554659763,-0.9907579128145539,6.9291525373240574,7.040483399127301,-23.22897976175559,-20.007650466386085,-0.12959059333922726,-0.17875131121606347,-0.10018087838854228,-0.14152656761130505,0.061927275334143536,-0.6860358349784785,0.9247509093138703,0.9327117709015996
35,D1_S1_M03,6,0.5064163066102763,0.6016368361380481,0.6014358364778721,0.33194422228824083,0.33257447372702287,1.285012125968933,1.2768813371658325,2.0288901329040527,2.042267084121704,-1.0006052525337759,-0.8329201490650573,6.240845996653329,6.440826946549702,-16.63203994180298,-16.883076040140757,-0.2368517924772454,-0.19207058913167968,-0.20699173319544503,-0.16875819466859845,1.5139068926279293,1.1904151631401272,0.9797093072205293,0.9755327579160787
36,D1_S1_M03,7,0.4786061394364765,0.5631131141220813,0.5647824775440782,0.35828281482451224,0.3600055908488169,1.2068235874176025,1.210067868232727,1.8064552545547485,1.8168761730194092,-0.629389352179708,-0.5346669823611214,6.728423475989674,6.757148835397015,-28.050530891253707,-29.036155639140524,-0.09180320930338909,-0.07347898762700861,-0.06568120601848894,-0.05330997706519062,0.1840146044791227,0.5006389857311644,0.7235816997837855,0.566591730548568
37,D1_S1_M03,8,0.37055989881791535,0.5148561438627106,0.5189386285884461,0.35200763053826867,0.35718677540724814,1.2191882133483887,1.1889946460723877,2.0595154762268066,2.096768617630005,-0.8992206264643071,-1.1730680275416197,7.462070673254151,7.6940121523288845,-21.707968122439965,-19.84453055285573,-0.1479281189970754,-0.1810010441046328,-0.12124025087853399,-0.1445627701681484,1.2323228109310007,-0.47385824268862503,0.974410669537863,0.9626200688394935
38,D1_S1_M03,9,0.34682789203477604,0.5116992053783085,0.5237320209853972,0.4461965878156139,0.45743606300555767,1.2461057901382446,1.2125275135040283,2.00711727142334,1.952539086341858,-0.3381736027769915,-0.563353243385308,5.1804348372699405,7.003114299531404,-22.155981435348924,-25.72389214599145,-0.09369411771053512,-0.1279174278731976,-0.07318119435090122,-0.08761565013622567,-1.8725310576448213,-1.2881426446524067,0.8843811338683725,0.9792975750470918
39,D1_S1_M03,10,0.331957992227554,0.487338132312863,0.4974342095524944,0.3488187769181948,0.36372142895263226,1.1654828786849976,1.1615281105041504,1.675924301147461,1.6801639795303345,-0.6159412852108143,-1.4395600371231967,6.758201083920988,7.7342588641231265,-41.14590011789657,-31.34044317358512,-0.06074793445941289,-0.1003646961251527,-0.009236187272594669,0.004115263861972296,-4.3729361054353095,-4.3502119953201674,0.9602810139785326,0.9194801083532924
40,D1_S1_M03,11,0.15494460772888302,0.20091411339978,0.20901147665938988,0.07155550402696485,0.08158460948729139,1.2781877517700195,1.2433817386627197,2.2858195304870605,1.4889588356018066,-1.0050741939468513,-1.1375783335746281,7.087895018805661,7.19571248556102,-13.939773732688664,-16.822568799635444,-0.573137822522684,-0.5898401196433742,-0.4384923277966375,-0.381738421187221,-3.1780190741160985,-5.14707081162276,0.04435332957601464,0.036178025731928035
41,D1_S1_M04,1,0.5498406824393474,0.6944199092534062,0.6929366311777404,0.5610945654982387,0.5565613521753036,1.4325566291809082,1.4266488552093506,2.4233434200286865,2.3776257038116455,-0.30250429058277895,-0.10522699164286223,7.747206967828708,7.833657476483862,-60.87433939168914,-41.546961390977884,-0.07257953341349091,-0.02679894919924084,-0.043427389060616634,-0.01932303567824013,1.7956340146029934,2.7703630596648083,0.9115757176691968,0.5326591390790373
42,D1_S1_M04,2,0.5066172011618096,0.6846247518224602,0.6817777327990883,0.41252485660008265,0.4132289877609427,1.4516475200653076,1.4624556303024292,2.4499619007110596,2.4253954887390137,-0.3257818844984814,-0.05759568813747886,7.378428961770314,7.515604585597548,-36.197734476888975,-18.27685794844009,-0.04587648206624563,-0.08253015182874635,-0.029770237358528476,-0.07815855763362571,4.517700619636837,4.561758118830343,0.7261255941877377,0.489405604573275
43,D1_S1_M04,3,0.46718490190949924,0.6052328918563973,0.6089056167100023,0.4975643185688698,0.4990440329994984,1.2453126907348633,1.280672311782837,2.107027292251587,2.0708651542663574,-0.1734221104737077,-0.11255888582814616,7.025199872096133,6.544738970356895,-28.130740720460885,-21.414681514340913,-0.009679707622446654,-0.05482454469780919,0.00900703673305382,-0.04958062916803678,1.3034066198953156,2.024927020876309,0.895906507277157,0.28826724464809056
44,D1_S1_M04,4,0.4863619725444336,0.5356797977689358,0.5383555722344899,0.41581961533230816,0.41958515449590256,1.2444441318511963,1.2321051359176636,2.0540525913238525,2.040722608566284,-0.21456881603394595,-0.15865091504397066,7.577164446783051,7.604161140864483,-15.234868694083056,-13.365834588386662,-0.1597701686952197,-0.13118734645579133,-0.14379463958527994,-0.1244361913691687,0.0316496632616636,1.8078029825673463,0.8769691005948261,0.9190785032626703
45,D1_S1_M04,5,0.5146302586409117,0.5683695715829314,0.5671239885547206,0.3611793076426469,0.36135505105586047,1.3714730739593506,1.378122329711914,2.2362349033355713,2.224888801574707,-0.26614314399534855,-0.14493570120032914,8.395291954947695,8.344434954270215,-31.61020522677544,-32.09783920563301,-0.08590080152209571,-0.0551433381062028,-0.04313282555138343,-0.02966853636893545,-4.188913098104086,-4.0326371569617905,0.4652716517961801,0.28149617660703524
46,D1_S1_M04,6,0.4594020779963957,0.5846326402074923,0.5853294713595883,0.42153347632744825,0.42073367571039977,1.187469482421875,1.177909016609192,1.6598474979400635,1.632531762123108,-0.48312279995546714,-0.4615140160384436,5.215468453435438,5.373371382715853,-24.40139317665839,-26.027791738399905,0.0013708585171923904,-0.005767793226804417,0.03337053117452706,0.02377435990645878,-0.5348560722466801,-0.7691815596334927,0.9559049478285343,0.9705488919367203
47,D1_S1_M04,7,0.43322609208365187,0.6540637670923192,0.6605709992163509,0.4980938323965713,0.5118904013142148,1.4516607522964478,1.5654842853546143,2.193269729614258,2.3596432209014893,-0.4121046777938581,-0.49791731875876066,7.18308503529477,7.419042739838132,-25.667466551124587,-20.291273345968452,-0.009253553804802112,0.03064055534386817,0.02852615376443181,0.07954319748934785,-1.5346963107324905,-0.6923513797136291,0.9027000392476962,0.8818224722187135
48,D1_S1_M04,8,0.2571096892651861,0.37417910285538347,0.39221423888222773,0.2222823982247372,0.232559905356757,1.0980883836746216,1.1625676155090332,1.28391695022583,0.5739890336990356,-1.135408397813786,-1.3529261790115887,7.39463149311882,7.4191054384079305,-20.454704407951017,-23.832547281904176,-0.39325243437232293,-0.3875548894007874,-0.23209294342903877,-0.18792600010268146,-5.2524951775775905,-5.984250580743458,0.6417863460277179,0.6280629465121821
49,D1_S1_M05,1,0.6123680446552145,0.6831777176200431,0.6840004477014481,0.40240314745874173,0.3975346341059767,1.2484830617904663,1.2567659616470337,2.574902296066284,2.5633862018585205,-0.28233176411057714,-0.1691087022046083,7.784786246965492,7.880624823793407,-28.199442276888192,-28.24776049500098,-0.01607310127306892,-0.003282215149415196,0.006938713124566433,0.010320072560189677,1.2319014580732455,1.3643052431765657,0.9690748916479062,0.9518582464389841
50,D1_S1_M05,2,0.43723725889536375,0.6300290931824142,0.603555764310222,0.2630517426927772,0.24752722458587703,1.2094035148620605,1.177950382232666,2.4172937870025635,2.198061227798462,-0.87871184907307,-0.10151232671243736,8.522625450778058,9.048608979773789,-38.34259017477484,-16.97118923554547,-0.18578781578224862,0.06537741427583728,-0.09703804683993547,0.08001337251347881,-0.7362896352222388,-2.6873159669163122,0.5734189019213038,0.4168093782245129
51,D1_S1_M05,3,0.5512071076499728,0.61319268873602,0.6126506513830708,0.4516005304149299,0.4547450722889378,1.3738861083984375,1.3742514848709106,2.319683074951172,2.3175158500671387,-0.22037081575626166,-0.054121871315670325,7.664455386929959,7.761665856876595,-23.960622581724852,-19.896796804045046,0.013502672516898854,0.03832550182808695,0.027006187827110777,0.04478395487101077,2.5695814298183643,2.4910717666038185,0.9418120860856662,0.901533044686204
52,D1_S1_M05,4,0.3329634436426385,0.45130901931871636,0.4937984230031056,0.25663541433821724,0.28518808098642723,1.3474414348602295,1.4284474849700928,2.0354483127593994,2.067974090576172,-0.5553913852304834,-1.3332210713936974,6.405859708477844,6.4611964802499715,-32.750976865018856,-14.978754860288532,-0.061958224545579366,0.13234220849663383,-0.011699363193125303,0.2594514495065374,-0.9485532950125809,-3.182244920974216,0.887095844066721,0.9157836656249997
53,D1_S1_M05,5,0.4179149924566718,0.5811729188575988,0.5892270746067577,0.19956551082353113,0.20902436746393027,1.1686534881591797,1.2488757371902466,1.7361420392990112,1.8169249296188354,-0.5530659764612857,-0.7835050916984637,6.334111066097147,6.316970514431607,-10.746637159115169,-12.91478599705355,-0.36313693882144593,-0.36243035396935963,-0.33275714309306226,-0.3143748924785037,0.5706717456072936,-0.828278785432658,0.9828104420781277,0.983252219018291
54,D1_S1_M05,6,0.42630902468211196,0.4857807052127765,0.48284659128961765,0.35481525737744113,0.3545839871950043,1.2609022855758667,1.258131504058838,2.052659511566162,1.905428171157837,-0.7841519604237525,-0.6081200459218361,7.521947145382566,7.515505033718379,-23.85696929631337,-22.941184025175126,-0.017501659822808054,0.007277838750333166,0.039930259345543936,0.0470653168108259,-0.9534457428002205,-0.7859276426670753,0.74920842705773,0.7804386290590333
55,D1_S1_M05,7,0.35377524683245765,0.512175033366299,0.560566400346234,0.28445645337998643,0.31170918634848255,1.1101346015930176,1.1292616128921509,1.5982389450073242,1.6912342309951782,-0.4472024843363884,-0.7212909996207845,6.447401682996487,6.5577997169488285,-25.364557638112153,-16.041245508330245,-0.13094087050867192,0.10559802874566906,-0.08846288553114008,0.18844029591123884,-1.7762936433811751,-2.213774938789438,0.41700472369560987,0.9356597518433641
56,D1_S1_M06,1,0.6445125344093144,0.6972205242301253,0.7011741283903807,0.5685399695569372,0.5736101087803903,1.3205726146697998,1.300276517868042,2.2495858669281006,2.2430970668792725,0.026511067221428514,0.07766716702552218,7.157079974020928,6.955186476691897,-15.631762485345435,-13.708974677917322,0.10168038412916511,0.10587300836569032,0.11796729984200434,0.11349204386870794,2.9438468823229016,3.1926760489963666,0.7025936190095409,0.40154899957293017
57,D1_S1_M06,2,0.6186757981791934,0.6796392332180842,0.6783590290921331,0.5408630978379664,0.539863089384234,1.3614253997802734,1.370078444480896,2.085806369781494,2.0849313735961914,-0.09848622878403765,0.002819795772662552,7.36297844821193,7.550085847741911,-24.085639706934245,-31.172568478480827,-0.1007800809267615,-0.005038737211531586,-0.08607133196429112,0.0018159815207009857,3.159397498445724,3.4944083028950153,0.9146104592746084,0.8686723550752841
58,D1_S1_M06,3,0.5553966745477726,0.6377307398807474,0.6409562638999129,0.5182065199847607,0.5200705991637314,1.3522907495498657,1.2876495122909546,2.1498215198516846,2.1114659309387207,0.004678250568814676,0.08206523859784622,6.347035314767402,6.670243051003813,-17.255166639133254,-14.02151151744156,0.07438716706976053,0.08640299445849679,0.09139510451054281,0.092321051098797,1.665469921022811,2.1882561998183907,0.9085931303002915,0.8965206270604287
59,D1_S1_M06,4,0.5886978390878596,0.6575572583326713,0.6579981720723574,0.5077339633213985,0.5041852181330433,1.295613169670105,1.3051562309265137,2.1902618408203125,2.18420147895813,-0.19518582138985546,-0.06842714991431816,7.0684263527703575,7.072950869916986,-27.575449812097354,-21.64575627933887,-0.013489244871351534,0.029499261005440244,0.008026728890833572,0.03934444260229557,1.7769969236840046,2.1379319329330104,0.9703941209206296,0.9022897884260854
60,D1_S1_M06,5,0.5983968580213707,0.7755848352436729,0.7791809824553563,0.5840171683083503,0.590132433266305,1.2846803665161133,1.341302752494812,2.218048572540283,2.1784143447875977,-0.15554717801402201,-0.06095981808817346,7.458690794786099,7.111002357170475,-15.647098060688911,-21.6209922117145,0.0986851713563838,0.02439337493856309,0.11381591611483333,0.027597366282782573,2.771317795527038,3.179824042151824,0.9850620696062293,0.6738309962713759
61,D1_S1_M06,6,0.5530276650084013,0.6180001511276856,0.6338104624051064,0.4682691836118631,0.47764161742262806,1.4446978569030762,1.4678688049316406,2.289545774459839,2.3103463649749756,0.06019851049251682,0.12279619817343601,7.492079920356737,7.720535001841386,-5.965274623673153,-6.135009927102595,0.4306629916997329,0.2922822359084386,0.45820926484502966,0.3017712870022247,1.9710324684040283,3.4457982298266447,0.7320244008902107,0.44285847165580966
